,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
349,9.765,9.534,8.61,8.841,8.295,8.61,7.98,8.904,8.4,8.4,8.82,11.55,10.29,9.849,12.411,12.18,12.18,12.096,12.096,11.949,10.92,10.92,11.13,11.13,11.067,11.76,10.752,10.92,11.55,10.563,13.167,24.36,29.883,29.4,27.216,26.7015,24.36,12.6,10.5,11.76,10.5,11.55,10.29,10.248,10.08,12.642,11.151,10.122
350,10.542,10.248,8.82,9.324,7.56,9.24,7.056,9.03,7.455,6.72,8.4,9.66,11.55,9.471,13.86,11.76,11.739,11.466,11.466,11.0985,10.92,10.773,10.92,10.878,11.298,11.298,10.878,10.878,10.647,10.248,12.2325,24.171,30.24,28.77,27.804,27.3,24.15,12.6,10.122,12.18,9.765,13.02,9.8595,12.054,9.114,11.13,9.534,9.24
351,10.185,9.24,7.728,8.61,7.203,8.505,6.552,7.665,7.392,8.316,9.66,11.76,10.5,11.235,12.831,12.6,12.81,12.6,12.6,12.516,11.571,11.046,11.13,11.088,11.088,12.096,11.361,12.075,12.18,10.017,12.6,24.15,27.72,27.657,26.082,25.2,23.688,12.39,9.744,10.815,10.5,10.5,9.765,11.13,9.303,9.051,6.93,6.888
352,8.61,8.61,6.93,7.035,6.93,6.93,6.3,6.93,7.035,7.14,8.61,10.5,10.08,10.92,13.734,11.55,12.096,11.34,11.571,11.34,11.298,10.941,10.962,11.886,11.571,12.6,9.66,9.87,9.744,7.77,11.34,23.604,29.022,27.51,26.88,26.88,23.73,12.18,11.13,11.76,10.71,12.222,10.5,11.13,10.5,10.038,7.833,6.216
353,6.93,7.728,5.04,6.615,5.04,6.069,3.444,5.838,3.969,3.528,4.62,4.62,6.678,8.4,8.82,8.82,9.45,10.29,10.6155,10.29,10.29,10.101,10.29,10.29,10.08,10.332,9.912,9.534,9.324,9.135,9.66,23.52,27.594,28.14,27.321,27.069,23.814,11.319,9.702,10.29,10.08,10.29,8.085,10.08,6.72,7.98,6.972,5.04
354,7.35,7.35,5.166,5.67,5.04,5.964,5.67,5.775,5.67,6.174,6.384,6.384,6.804,6.216,7.812,7.14,9.87,9.261,9.87,10.5,10.5,9.576,9.849,10.059,10.29,10.626,10.5,10.332,9.408,8.946,10.29,24.444,28.602,29.715,28.455,27.3,24.024,11.3295,9.408,9.912,9.408,11.13,9.03,9.03,6.93,9.576,8.736,8.82
355,9.66,9.954,9.24,9.45,9.24,9.24,9.156,8.61,7.98,9.45,9.45,10.248,10.248,9.03,10.752,9.954,10.92,10.857,10.92,10.332,10.29,11.34,11.55,12.6,12.768,12.18,11.97,10.92,10.5,10.416,12.348,25.2,28.602,28.161,27.699,26.208,25.2,15.078,13.65,11.55,9.996,10.92,10.101,10.626,10.101,8.904,7.98,8.4
356,8.547,8.421,7.98,8.295,8.169,7.833,7.539,8.379,8.316,9.198,9.555,10.206,9.03,7.77,9.03,9.24,10.92,11.508,11.55,11.34,11.088,11.34,11.508,11.508,12.39,12.6,11.424,10.101,10.101,9.66,11.718,27.888,34.9965,34.9965,34.9965,34.9965,31.584,16.128,14.763,13.314,12.222,11.382,10.71,10.878,10.5,13.02,12.6,11.508
357,12.6,12.6,11.55,10.5,9.45,11.34,9.24,9.1875,9.03,9.03,9.45,10.5,10.542,10.92,11.76,12.6,13.02,13.44,13.44,12.6,12.6,12.6,13.02,12.6,12.6,12.18,10.521,10.143,9.681,9.66,9.807,23.94,26.25,26.25,26.04,24.78,23.625,12.39,11.3295,11.97,11.298,11.55,11.445,11.088,9.681,12.18,11.34,10.143
358,10.248,8.61,6.846,4.2,2.52,2.625,1.323,1.26,0.42,0.0,1.848,5.46,7.35,8.505,10.08,9.618,10.71,10.752,11.34,11.13,11.487,10.794,10.92,11.571,11.34,11.445,11.34,10.584,10.5,10.5,9.87,24.129,28.14,29.4,29.4,27.3,25.179,12.621,11.718,11.025,10.92,10.71,10.4895,10.479,10.332,12.6,13.44,13.293
359,13.86,13.02,12.18,12.18,10.92,11.781,10.92,11.298,10.5525,9.996,10.5,10.332,11.781,10.5,10.5,10.92,12.516,13.041,13.671,12.6,12.432,12.39,14.238,13.86,14.784,14.448,13.104,12.789,10.92,11.34,11.529,23.499,24.192,23.625,23.31,23.1,22.68,13.23,11.466,12.012,11.13,11.76,10.29,11.34,10.29,11.76,10.584,6.888
360,6.72,7.245,4.872,5.964,4.2,5.04,3.864,4.62,4.032,4.2,4.2,3.486,5.061,3.717,6.006,4.305,8.883,5.754,9.66,10.92,11.466,11.214,12.222,12.348,12.495,13.293,12.18,10.752,10.416,8.547,10.353,24.213,27.216,26.67,25.83,24.99,23.31,13.44,10.941,10.248,6.72,9.849,4.788,8.904,4.641,-1.05,-1.05,-3.36
361,2.016,-1.05,-3.843,-3.36,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-3.78,-1.176,0.42,1.26,4.368,9.66,9.261,9.45,10.5,7.56,7.98,10.29,10.5,11.34,11.13,12.18,12.18,9.45,9.702,24.78,28.77,29.61,29.61,27.72,26.544,13.86,13.02,11.76,10.92,11.76,12.18,12.6,11.424,10.689,8.862,10.563
362,12.81,13.86,12.432,12.432,11.529,11.76,9.66,8.4,7.98,9.45,10.5,12.18,11.55,9.45,9.975,9.45,12.096,9.87,11.76,12.012,11.592,11.97,11.97,13.335,13.65,14.07,13.776,13.65,13.608,9.681,11.34,25.872,30.45,33.6,32.55,28.98,26.04,13.44,12.012,13.65,11.97,13.65,11.55,10.542,9.954,12.6,12.684,13.23
363,13.293,13.23,13.02,13.293,11.886,11.55,11.256,11.256,10.08,10.71,10.71,11.55,10.92,10.395,10.92,10.92,12.6,12.705,13.734,12.6,13.44,13.44,13.251,13.86,13.86,13.86,12.621,12.18,12.18,10.668,12.012,26.103,34.062,32.76,33.6,29.61,26.04,14.448,12.033,13.293,11.76,12.453,10.5,10.626,10.08,12.327,12.159,11.97
364,12.348,12.6,12.012,11.886,10.92,11.361,10.08,11.193,10.08,10.311,11.802,12.012,11.97,11.97,13.104,11.025,11.613,13.062,13.209,13.146,13.083,12.516,12.894,12.978,13.23,14.406,13.356,14.196,13.65,13.02,14.112,27.72,34.9965,34.9965,34.9965,34.65,30.534,16.8,14.784,13.02,12.39,13.041,13.041,12.789,12.159,13.86,14.511,12.6
